"copula","marginal","rho","d","rep","coverage","ci"
"frank","laplace",0.75,1,49,0.872222222222222,FALSE
"frank","laplace",0.75,1,50,0.933555555555556,FALSE
"gaussian","gaussian",-0.75,1,1,0.866888888888889,TRUE
"gaussian","gaussian",-0.75,1,2,0.906555555555556,TRUE
"gaussian","gaussian",-0.75,1,3,0.893333333333333,TRUE
"gaussian","gaussian",-0.75,1,4,0.895666666666667,TRUE
"gaussian","gaussian",-0.75,1,5,0.862555555555556,TRUE
"gaussian","gaussian",-0.75,1,6,0.910666666666667,TRUE
"gaussian","gaussian",-0.75,1,7,0.881777777777778,TRUE
"gaussian","gaussian",-0.75,1,8,0.867222222222222,TRUE
"gaussian","gaussian",-0.75,1,9,0.908111111111111,TRUE
"gaussian","gaussian",-0.75,1,10,0.915444444444444,TRUE
"gaussian","gaussian",-0.75,1,11,0.908555555555556,TRUE
"gaussian","gaussian",-0.75,1,12,0.886333333333333,TRUE
"gaussian","gaussian",-0.75,1,13,0.910888888888889,TRUE
"gaussian","gaussian",-0.75,1,14,0.880666666666667,TRUE
"gaussian","gaussian",-0.75,1,15,0.927333333333333,TRUE
"gaussian","gaussian",-0.75,1,16,0.846555555555556,TRUE
"gaussian","gaussian",-0.75,1,17,0.904555555555556,TRUE
"gaussian","gaussian",-0.75,1,18,0.907222222222222,TRUE
"gaussian","gaussian",-0.75,1,19,0.866555555555556,TRUE
"gaussian","gaussian",-0.75,1,20,0.884888888888889,TRUE
"gaussian","gaussian",-0.75,1,21,0.905,TRUE
"gaussian","gaussian",-0.75,1,22,0.889,TRUE
"gaussian","gaussian",-0.75,1,23,0.862444444444444,TRUE
"gaussian","gaussian",-0.75,1,24,0.884,TRUE
"gaussian","gaussian",-0.75,1,25,0.887444444444444,TRUE
"gaussian","gaussian",-0.75,1,26,0.914444444444444,TRUE
"gaussian","gaussian",-0.75,1,27,0.886222222222222,TRUE
"gaussian","gaussian",-0.75,1,28,0.905111111111111,TRUE
"gaussian","gaussian",-0.75,1,29,0.905777777777778,TRUE
"gaussian","gaussian",-0.75,1,30,0.903888888888889,TRUE
"gaussian","gaussian",-0.75,1,31,0.903666666666667,TRUE
"gaussian","gaussian",-0.75,1,32,0.894111111111111,TRUE
"gaussian","gaussian",-0.75,1,33,0.9,TRUE
"gaussian","gaussian",-0.75,1,34,0.934666666666667,TRUE
"gaussian","gaussian",-0.75,1,35,0.899666666666667,TRUE
"gaussian","gaussian",-0.75,1,36,0.928333333333333,TRUE
"gaussian","gaussian",-0.75,1,37,0.861,TRUE
"gaussian","gaussian",-0.75,1,38,0.883,TRUE
"gaussian","gaussian",-0.75,1,39,0.860555555555556,TRUE
"gaussian","gaussian",-0.75,1,40,0.908666666666667,TRUE
"gaussian","gaussian",-0.75,1,41,0.865555555555556,TRUE
"gaussian","gaussian",-0.75,1,42,0.844111111111111,TRUE
"gaussian","gaussian",-0.75,1,43,0.880777777777778,TRUE
"gaussian","gaussian",-0.75,1,44,0.855,TRUE
"gaussian","gaussian",-0.75,1,45,0.909333333333333,TRUE
"gaussian","gaussian",-0.75,1,46,0.847222222222222,TRUE
"gaussian","gaussian",-0.75,1,47,0.923666666666667,TRUE
"gaussian","gaussian",-0.75,1,48,0.889444444444444,TRUE
"gaussian","gaussian",-0.75,1,49,0.862,TRUE
"gaussian","gaussian",-0.75,1,50,0.921777777777778,TRUE
"gaussian","gaussian",-0.5,1,1,0.906777777777778,TRUE
"gaussian","gaussian",-0.5,1,2,0.891111111111111,TRUE
"gaussian","gaussian",-0.5,1,3,0.841111111111111,TRUE
"gaussian","gaussian",-0.5,1,4,0.872111111111111,TRUE
"gaussian","gaussian",-0.5,1,5,0.874555555555556,TRUE
"gaussian","gaussian",-0.5,1,6,0.884,TRUE
"gaussian","gaussian",-0.5,1,7,0.895222222222222,TRUE
"gaussian","gaussian",-0.5,1,8,0.874888888888889,TRUE
"gaussian","gaussian",-0.5,1,9,0.921777777777778,TRUE
"gaussian","gaussian",-0.5,1,10,0.891555555555556,TRUE
"gaussian","gaussian",-0.5,1,11,0.894333333333333,TRUE
"gaussian","gaussian",-0.5,1,12,0.899111111111111,TRUE
"gaussian","gaussian",-0.5,1,13,0.885,TRUE
"gaussian","gaussian",-0.5,1,14,0.9,TRUE
"gaussian","gaussian",-0.5,1,15,0.919555555555556,TRUE
"gaussian","gaussian",-0.5,1,16,0.893888888888889,TRUE
"gaussian","gaussian",-0.5,1,17,0.900888888888889,TRUE
"gaussian","gaussian",-0.5,1,18,0.937111111111111,TRUE
"gaussian","gaussian",-0.5,1,19,0.882888888888889,TRUE
"gaussian","gaussian",-0.5,1,21,0.911888888888889,TRUE
"gaussian","gaussian",-0.5,1,22,0.880666666666667,TRUE
"gaussian","gaussian",-0.5,1,23,0.905444444444444,TRUE
"gaussian","gaussian",-0.5,1,24,0.907444444444444,TRUE
"gaussian","gaussian",-0.5,1,25,0.942777777777778,TRUE
"gaussian","gaussian",-0.5,1,26,0.889,TRUE
"gaussian","gaussian",-0.5,1,27,0.901888888888889,TRUE
"gaussian","gaussian",-0.5,1,28,0.899555555555556,TRUE
"gaussian","gaussian",-0.5,1,29,0.908555555555556,TRUE
"gaussian","gaussian",-0.5,1,30,0.814222222222222,TRUE
"gaussian","gaussian",-0.5,1,31,0.922555555555556,TRUE
"gaussian","gaussian",-0.5,1,32,0.836222222222222,TRUE
"gaussian","gaussian",-0.5,1,33,0.911777777777778,TRUE
"gaussian","gaussian",-0.5,1,34,0.909222222222222,TRUE
"gaussian","gaussian",-0.5,1,35,0.923777777777778,TRUE
"gaussian","gaussian",-0.5,1,36,0.910444444444444,TRUE
"gaussian","gaussian",-0.5,1,37,0.902666666666667,TRUE
"gaussian","gaussian",-0.5,1,38,0.911888888888889,TRUE
"gaussian","gaussian",-0.5,1,39,0.902888888888889,TRUE
"gaussian","gaussian",-0.5,1,40,0.921,TRUE
"gaussian","gaussian",-0.5,1,41,0.882111111111111,TRUE
"gaussian","gaussian",-0.5,1,42,0.893,TRUE
"gaussian","gaussian",-0.5,1,43,0.895444444444444,TRUE
"gaussian","gaussian",-0.5,1,44,0.862444444444444,TRUE
"gaussian","gaussian",-0.5,1,45,0.843111111111111,TRUE
"gaussian","gaussian",-0.5,1,46,0.946333333333333,TRUE
"gaussian","gaussian",-0.5,1,47,0.897222222222222,TRUE
"gaussian","gaussian",-0.5,1,48,0.929333333333333,TRUE
"gaussian","gaussian",-0.5,1,49,0.922888888888889,TRUE
"gaussian","gaussian",-0.5,1,50,0.913888888888889,TRUE
"gaussian","gaussian",-0.25,1,1,0.899555555555556,TRUE
"gaussian","gaussian",-0.25,1,2,0.895222222222222,TRUE
"gaussian","gaussian",-0.25,1,3,0.926666666666667,TRUE
"gaussian","gaussian",-0.25,1,4,0.911888888888889,TRUE
"gaussian","gaussian",-0.25,1,5,0.909222222222222,TRUE
"gaussian","gaussian",-0.25,1,6,0.864555555555556,TRUE
"gaussian","gaussian",-0.25,1,7,0.942666666666667,TRUE
"gaussian","gaussian",-0.25,1,8,0.921888888888889,TRUE
"gaussian","gaussian",-0.25,1,9,0.908,TRUE
"gaussian","gaussian",-0.25,1,10,0.895222222222222,TRUE
"gaussian","gaussian",-0.25,1,11,0.949666666666667,TRUE
"gaussian","gaussian",-0.25,1,12,0.892111111111111,TRUE
"gaussian","gaussian",-0.25,1,13,0.890444444444444,TRUE
"gaussian","gaussian",-0.25,1,14,0.910444444444444,TRUE
"gaussian","gaussian",-0.25,1,15,0.928666666666667,TRUE
"gaussian","gaussian",-0.25,1,16,0.909777777777778,TRUE
"gaussian","gaussian",-0.25,1,17,0.917111111111111,TRUE
"gaussian","gaussian",-0.25,1,18,0.895111111111111,TRUE
"gaussian","gaussian",-0.25,1,19,0.916555555555556,TRUE
"gaussian","gaussian",-0.25,1,21,0.922777777777778,TRUE
"gaussian","gaussian",-0.25,1,22,0.902333333333333,TRUE
"gaussian","gaussian",-0.25,1,23,0.921888888888889,TRUE
"gaussian","gaussian",-0.25,1,24,0.912,TRUE
"gaussian","gaussian",-0.25,1,25,0.87,TRUE
"gaussian","gaussian",-0.25,1,26,0.907333333333333,TRUE
"gaussian","gaussian",-0.25,1,27,0.886777777777778,TRUE
"gaussian","gaussian",-0.25,1,28,0.879777777777778,TRUE
"gaussian","gaussian",-0.25,1,29,0.903,TRUE
"gaussian","gaussian",-0.25,1,30,0.900222222222222,TRUE
"gaussian","gaussian",-0.25,1,31,0.922888888888889,TRUE
"gaussian","gaussian",-0.25,1,32,0.894888888888889,TRUE
"gaussian","gaussian",-0.25,1,33,0.860555555555556,TRUE
"gaussian","gaussian",-0.25,1,34,0.872,TRUE
"gaussian","gaussian",-0.25,1,35,0.905,TRUE
"gaussian","gaussian",-0.25,1,36,0.904888888888889,TRUE
"gaussian","gaussian",-0.25,1,37,0.910222222222222,TRUE
"gaussian","gaussian",-0.25,1,38,0.886333333333333,TRUE
"gaussian","gaussian",-0.25,1,39,0.889,TRUE
"gaussian","gaussian",-0.25,1,40,0.899555555555556,TRUE
"gaussian","gaussian",-0.25,1,41,0.866444444444444,TRUE
"gaussian","gaussian",-0.25,1,42,0.922222222222222,TRUE
"gaussian","gaussian",-0.25,1,43,0.915777777777778,TRUE
"gaussian","gaussian",-0.25,1,44,0.917555555555556,TRUE
"gaussian","gaussian",-0.25,1,45,0.914,TRUE
"gaussian","gaussian",-0.25,1,46,0.907888888888889,TRUE
"gaussian","gaussian",-0.25,1,47,0.916888888888889,TRUE
"gaussian","gaussian",-0.25,1,48,0.905444444444444,TRUE
"gaussian","gaussian",-0.25,1,49,0.914,TRUE
"gaussian","gaussian",-0.25,1,50,0.867444444444444,TRUE
"gaussian","gaussian",0,1,1,0.930222222222222,TRUE
"gaussian","gaussian",0,1,2,0.915888888888889,TRUE
"gaussian","gaussian",0,1,3,0.886888888888889,TRUE
"gaussian","gaussian",0,1,4,0.899666666666667,TRUE
"gaussian","gaussian",0,1,5,0.882,TRUE
"gaussian","gaussian",0,1,6,0.870666666666667,TRUE
"gaussian","gaussian",0,1,7,0.918777777777778,TRUE
"gaussian","gaussian",0,1,8,0.926888888888889,TRUE
"gaussian","gaussian",0,1,9,0.898,TRUE
"gaussian","gaussian",0,1,10,0.905666666666667,TRUE
"gaussian","gaussian",0,1,11,0.903666666666667,TRUE
"gaussian","gaussian",0,1,12,0.905444444444444,TRUE
"gaussian","gaussian",0,1,13,0.873111111111111,TRUE
"gaussian","gaussian",0,1,14,0.892777777777778,TRUE
"gaussian","gaussian",0,1,15,0.933,TRUE
"gaussian","gaussian",0,1,16,0.891444444444444,TRUE
"gaussian","gaussian",0,1,17,0.944222222222222,TRUE
"gaussian","gaussian",0,1,18,0.908,TRUE
"gaussian","gaussian",0,1,19,0.923888888888889,TRUE
"gaussian","gaussian",0,1,20,0.934444444444444,TRUE
"gaussian","gaussian",0,1,21,0.935666666666667,TRUE
"gaussian","gaussian",0,1,22,0.892666666666667,TRUE
"gaussian","gaussian",0,1,23,0.921333333333333,TRUE
"gaussian","gaussian",0,1,24,0.914777777777778,TRUE
"gaussian","gaussian",0,1,25,0.913333333333333,TRUE
"gaussian","gaussian",0,1,26,0.908888888888889,TRUE
"gaussian","gaussian",0,1,27,0.939444444444444,TRUE
"gaussian","gaussian",0,1,28,0.862222222222222,TRUE
"gaussian","gaussian",0,1,29,0.911,TRUE
"gaussian","gaussian",0,1,30,0.916111111111111,TRUE
"gaussian","gaussian",0,1,31,0.945555555555556,TRUE
"gaussian","gaussian",0,1,32,0.920666666666667,TRUE
"gaussian","gaussian",0,1,33,0.913222222222222,TRUE
"gaussian","gaussian",0,1,34,0.870777777777778,TRUE
"gaussian","gaussian",0,1,35,0.905222222222222,TRUE
"gaussian","gaussian",0,1,36,0.940222222222222,TRUE
"gaussian","gaussian",0,1,37,0.902444444444444,TRUE
"gaussian","gaussian",0,1,38,0.929777777777778,TRUE
"gaussian","gaussian",0,1,39,0.924333333333333,TRUE
"gaussian","gaussian",0,1,40,0.927333333333333,TRUE
"gaussian","gaussian",0,1,41,0.933,TRUE
"gaussian","gaussian",0,1,42,0.903111111111111,TRUE
"gaussian","gaussian",0,1,43,0.886333333333333,TRUE
"gaussian","gaussian",0,1,44,0.889111111111111,TRUE
"gaussian","gaussian",0,1,45,0.915666666666667,TRUE
"gaussian","gaussian",0,1,46,0.926,TRUE
"gaussian","gaussian",0,1,48,0.910777777777778,TRUE
"gaussian","gaussian",0,1,49,0.905111111111111,TRUE
"gaussian","gaussian",0,1,50,0.925666666666667,TRUE
"gaussian","gaussian",0.25,1,1,0.880888888888889,TRUE
"gaussian","gaussian",0.25,1,2,0.879222222222222,TRUE
"gaussian","gaussian",0.25,1,3,0.925444444444444,TRUE
"gaussian","gaussian",0.25,1,4,0.900444444444444,TRUE
"gaussian","gaussian",0.25,1,5,0.872777777777778,TRUE
"gaussian","gaussian",0.25,1,6,0.927888888888889,TRUE
"gaussian","gaussian",0.25,1,7,0.877555555555556,TRUE
"gaussian","gaussian",0.25,1,8,0.923444444444444,TRUE
"gaussian","gaussian",0.25,1,9,0.875444444444444,TRUE
"gaussian","gaussian",0.25,1,10,0.919444444444444,TRUE
"gaussian","gaussian",0.25,1,11,0.879111111111111,TRUE
"gaussian","gaussian",0.25,1,12,0.951555555555556,TRUE
"gaussian","gaussian",0.25,1,13,0.936111111111111,TRUE
"gaussian","gaussian",0.25,1,14,0.928888888888889,TRUE
"gaussian","gaussian",0.25,1,15,0.908111111111111,TRUE
"gaussian","gaussian",0.25,1,16,0.931,TRUE
"gaussian","gaussian",0.25,1,17,0.918666666666667,TRUE
"gaussian","gaussian",0.25,1,18,0.892333333333333,TRUE
"gaussian","gaussian",0.25,1,19,0.943333333333333,TRUE
"gaussian","gaussian",0.25,1,20,0.920444444444444,TRUE
"gaussian","gaussian",0.25,1,21,0.881555555555556,TRUE
"gaussian","gaussian",0.25,1,22,0.924888888888889,TRUE
"gaussian","gaussian",0.25,1,23,0.942333333333333,TRUE
"gaussian","gaussian",0.25,1,24,0.923222222222222,TRUE
"gaussian","gaussian",0.25,1,25,0.937333333333333,TRUE
"gaussian","gaussian",0.25,1,26,0.892111111111111,TRUE
"gaussian","gaussian",0.25,1,27,0.924666666666667,TRUE
"gaussian","gaussian",0.25,1,28,0.959666666666667,TRUE
"gaussian","gaussian",0.25,1,29,0.931666666666667,TRUE
"gaussian","gaussian",0.25,1,30,0.888111111111111,TRUE
"gaussian","gaussian",0.25,1,31,0.915666666666667,TRUE
"gaussian","gaussian",0.25,1,32,0.933,TRUE
"gaussian","gaussian",0.25,1,33,0.904111111111111,TRUE
"gaussian","gaussian",0.25,1,34,0.910666666666667,TRUE
"gaussian","gaussian",0.25,1,35,0.879888888888889,TRUE
"gaussian","gaussian",0.25,1,36,0.936111111111111,TRUE
"gaussian","gaussian",0.25,1,37,0.952777777777778,TRUE
"gaussian","gaussian",0.25,1,38,0.937888888888889,TRUE
"gaussian","gaussian",0.25,1,39,0.951666666666667,TRUE
"gaussian","gaussian",0.25,1,40,0.902,TRUE
"gaussian","gaussian",0.25,1,41,0.866,TRUE
"gaussian","gaussian",0.25,1,42,0.908555555555556,TRUE
"gaussian","gaussian",0.25,1,43,0.945555555555556,TRUE
"gaussian","gaussian",0.25,1,44,0.919222222222222,TRUE
"gaussian","gaussian",0.25,1,45,0.892777777777778,TRUE
"gaussian","gaussian",0.25,1,46,0.953888888888889,TRUE
"gaussian","gaussian",0.25,1,47,0.914666666666667,TRUE
"gaussian","gaussian",0.25,1,48,0.901444444444444,TRUE
"gaussian","gaussian",0.25,1,49,0.928444444444444,TRUE
"gaussian","gaussian",0.25,1,50,0.900666666666667,TRUE
"gaussian","gaussian",0.5,1,1,0.970888888888889,TRUE
"gaussian","gaussian",0.5,1,2,0.921666666666667,TRUE
"gaussian","gaussian",0.5,1,3,0.924666666666667,TRUE
"gaussian","gaussian",0.5,1,4,0.884222222222222,TRUE
"gaussian","gaussian",0.5,1,5,0.932555555555556,TRUE
"gaussian","gaussian",0.5,1,6,0.916777777777778,TRUE
"gaussian","gaussian",0.5,1,7,0.921777777777778,TRUE
"gaussian","gaussian",0.5,1,8,0.928888888888889,TRUE
"gaussian","gaussian",0.5,1,9,0.921333333333333,TRUE
"gaussian","gaussian",0.5,1,10,0.84,TRUE
"gaussian","gaussian",0.5,1,11,0.903444444444444,TRUE
"gaussian","gaussian",0.5,1,12,0.9,TRUE
"gaussian","gaussian",0.5,1,13,0.921333333333333,TRUE
"gaussian","gaussian",0.5,1,14,0.934222222222222,TRUE
"gaussian","gaussian",0.5,1,15,0.892,TRUE
"gaussian","gaussian",0.5,1,16,0.943222222222222,TRUE
"gaussian","gaussian",0.5,1,17,0.913555555555556,TRUE
"gaussian","gaussian",0.5,1,18,0.913111111111111,TRUE
"gaussian","gaussian",0.5,1,19,0.919,TRUE
"gaussian","gaussian",0.5,1,21,0.931111111111111,TRUE
"gaussian","gaussian",0.5,1,22,0.905,TRUE
"gaussian","gaussian",0.5,1,23,0.923555555555556,TRUE
"gaussian","gaussian",0.5,1,24,0.929333333333333,TRUE
"gaussian","gaussian",0.5,1,25,0.925777777777778,TRUE
"gaussian","gaussian",0.5,1,26,0.929,TRUE
"gaussian","gaussian",0.5,1,27,0.924222222222222,TRUE
"gaussian","gaussian",0.5,1,28,0.927777777777778,TRUE
"gaussian","gaussian",0.5,1,29,0.891666666666667,TRUE
"gaussian","gaussian",0.5,1,30,0.913222222222222,TRUE
"gaussian","gaussian",0.5,1,31,0.934777777777778,TRUE
"gaussian","gaussian",0.5,1,32,0.956333333333333,TRUE
"gaussian","gaussian",0.5,1,33,0.924222222222222,TRUE
"gaussian","gaussian",0.5,1,34,0.951333333333333,TRUE
"gaussian","gaussian",0.5,1,35,0.909666666666667,TRUE
"gaussian","gaussian",0.5,1,36,0.932111111111111,TRUE
"gaussian","gaussian",0.5,1,37,0.951111111111111,TRUE
"gaussian","gaussian",0.5,1,38,0.93,TRUE
"gaussian","gaussian",0.5,1,39,0.895888888888889,TRUE
"gaussian","gaussian",0.5,1,40,0.908444444444444,TRUE
"gaussian","gaussian",0.5,1,41,0.926777777777778,TRUE
"gaussian","gaussian",0.5,1,42,0.937777777777778,TRUE
"gaussian","gaussian",0.5,1,43,0.965777777777778,TRUE
"gaussian","gaussian",0.5,1,44,0.925888888888889,TRUE
"gaussian","gaussian",0.5,1,45,0.899333333333333,TRUE
"gaussian","gaussian",0.5,1,46,0.940777777777778,TRUE
"gaussian","gaussian",0.5,1,47,0.954666666666667,TRUE
"gaussian","gaussian",0.5,1,48,0.955444444444444,TRUE
"gaussian","gaussian",0.5,1,49,0.954111111111111,TRUE
"gaussian","gaussian",0.5,1,50,0.934888888888889,TRUE
"gaussian","gaussian",0.75,1,1,0.962,TRUE
"gaussian","gaussian",0.75,1,2,0.949111111111111,TRUE
"gaussian","gaussian",0.75,1,3,0.957,TRUE
"gaussian","gaussian",0.75,1,4,0.912555555555556,TRUE
"gaussian","gaussian",0.75,1,6,0.930444444444444,TRUE
"gaussian","gaussian",0.75,1,7,0.936666666666667,TRUE
"gaussian","gaussian",0.75,1,8,0.908111111111111,TRUE
"gaussian","gaussian",0.75,1,9,0.950333333333333,TRUE
"gaussian","gaussian",0.75,1,10,0.956111111111111,TRUE
"gaussian","gaussian",0.75,1,12,0.949888888888889,TRUE
"gaussian","gaussian",0.75,1,13,0.925888888888889,TRUE
"gaussian","gaussian",0.75,1,14,0.941444444444444,TRUE
"gaussian","gaussian",0.75,1,15,0.958222222222222,TRUE
"gaussian","gaussian",0.75,1,16,0.911333333333333,TRUE
"gaussian","gaussian",0.75,1,17,0.958666666666667,TRUE
"gaussian","gaussian",0.75,1,18,0.893888888888889,TRUE
"gaussian","gaussian",0.75,1,19,0.963666666666667,TRUE
"gaussian","gaussian",0.75,1,20,0.944888888888889,TRUE
"gaussian","gaussian",0.75,1,21,0.966444444444444,TRUE
"gaussian","gaussian",0.75,1,22,0.918777777777778,TRUE
"gaussian","gaussian",0.75,1,23,0.955222222222222,TRUE
"gaussian","gaussian",0.75,1,24,0.932777777777778,TRUE
"gaussian","gaussian",0.75,1,25,0.916333333333333,TRUE
"gaussian","gaussian",0.75,1,26,0.952444444444444,TRUE
"gaussian","gaussian",0.75,1,27,0.916333333333333,TRUE
"gaussian","gaussian",0.75,1,28,0.921777777777778,TRUE
"gaussian","gaussian",0.75,1,29,0.923888888888889,TRUE
"gaussian","gaussian",0.75,1,30,0.988777777777778,TRUE
"gaussian","gaussian",0.75,1,31,0.920666666666667,TRUE
"gaussian","gaussian",0.75,1,32,0.959888888888889,TRUE
"gaussian","gaussian",0.75,1,33,0.951222222222222,TRUE
"gaussian","gaussian",0.75,1,34,0.934555555555556,TRUE
"gaussian","gaussian",0.75,1,35,0.911444444444444,TRUE
"gaussian","gaussian",0.75,1,36,0.919777777777778,TRUE
"gaussian","gaussian",0.75,1,37,0.875333333333333,TRUE
"gaussian","gaussian",0.75,1,39,0.939333333333333,TRUE
"gaussian","gaussian",0.75,1,40,0.927777777777778,TRUE
"gaussian","gaussian",0.75,1,41,0.957555555555556,TRUE
"gaussian","gaussian",0.75,1,42,0.978777777777778,TRUE
"gaussian","gaussian",0.75,1,43,0.926666666666667,TRUE
"gaussian","gaussian",0.75,1,44,0.933,TRUE
"gaussian","gaussian",0.75,1,45,0.930555555555556,TRUE
"gaussian","gaussian",0.75,1,46,0.906666666666667,TRUE
"gaussian","gaussian",0.75,1,47,0.891444444444444,TRUE
"gaussian","gaussian",0.75,1,48,0.961,TRUE
"gaussian","gaussian",0.75,1,49,0.939777777777778,TRUE
"gaussian","gaussian",0.75,1,50,0.928333333333333,TRUE
"t","t",-0.75,1,1,0.923777777777778,TRUE
"t","t",-0.75,1,2,0.894111111111111,TRUE
"t","t",-0.75,1,3,0.932555555555556,TRUE
"t","t",-0.75,1,4,0.921555555555556,TRUE
"t","t",-0.75,1,5,0.840555555555556,TRUE
"t","t",-0.75,1,6,0.913444444444444,TRUE
"t","t",-0.75,1,7,0.858444444444444,TRUE
"t","t",-0.75,1,8,0.882,TRUE
"t","t",-0.75,1,9,0.906222222222222,TRUE
"t","t",-0.75,1,10,0.886111111111111,TRUE
"t","t",-0.75,1,11,0.867,TRUE
"t","t",-0.75,1,12,0.871555555555556,TRUE
"t","t",-0.75,1,13,0.889111111111111,TRUE
"t","t",-0.75,1,14,0.913333333333333,TRUE
"t","t",-0.75,1,15,0.911111111111111,TRUE
"t","t",-0.75,1,16,0.919444444444444,TRUE
"t","t",-0.75,1,17,0.901,TRUE
"t","t",-0.75,1,18,0.882666666666667,TRUE
"t","t",-0.75,1,19,0.923666666666667,TRUE
"t","t",-0.75,1,20,0.916222222222222,TRUE
"t","t",-0.75,1,21,0.909666666666667,TRUE
"t","t",-0.75,1,22,0.946222222222222,TRUE
"t","t",-0.75,1,23,0.916777777777778,TRUE
"t","t",-0.75,1,24,0.920111111111111,TRUE
"t","t",-0.75,1,25,0.878777777777778,TRUE
"t","t",-0.75,1,26,0.899,TRUE
"t","t",-0.75,1,27,0.875777777777778,TRUE
"t","t",-0.75,1,28,0.866666666666667,TRUE
"t","t",-0.75,1,29,0.889888888888889,TRUE
"t","t",-0.75,1,30,0.905111111111111,TRUE
"t","t",-0.75,1,31,0.906777777777778,TRUE
"t","t",-0.75,1,32,0.922888888888889,TRUE
"t","t",-0.75,1,33,0.927222222222222,TRUE
"t","t",-0.75,1,34,0.878333333333333,TRUE
"t","t",-0.75,1,35,0.920222222222222,TRUE
"t","t",-0.75,1,36,0.916555555555556,TRUE
"t","t",-0.75,1,37,0.922333333333333,TRUE
"t","t",-0.75,1,38,0.915666666666667,TRUE
"t","t",-0.75,1,40,0.940222222222222,TRUE
"t","t",-0.75,1,41,0.894555555555556,TRUE
"t","t",-0.75,1,42,0.910111111111111,TRUE
"t","t",-0.75,1,43,0.928222222222222,TRUE
"t","t",-0.75,1,44,0.898888888888889,TRUE
"t","t",-0.75,1,45,0.891333333333333,TRUE
"t","t",-0.75,1,46,0.901222222222222,TRUE
"t","t",-0.75,1,47,0.879333333333333,TRUE
"t","t",-0.75,1,48,0.813888888888889,TRUE
"t","t",-0.75,1,49,0.922111111111111,TRUE
"t","t",-0.75,1,50,0.924888888888889,TRUE
"t","t",-0.5,1,1,0.896888888888889,TRUE
"t","t",-0.5,1,2,0.913777777777778,TRUE
"t","t",-0.5,1,3,0.893777777777778,TRUE
"t","t",-0.5,1,4,0.896222222222222,TRUE
"t","t",-0.5,1,5,0.888888888888889,TRUE
"t","t",-0.5,1,6,0.914888888888889,TRUE
"t","t",-0.5,1,7,0.876777777777778,TRUE
"t","t",-0.5,1,8,0.949777777777778,TRUE
"t","t",-0.5,1,9,0.906777777777778,TRUE
"t","t",-0.5,1,10,0.876666666666667,TRUE
"t","t",-0.5,1,11,0.887777777777778,TRUE
"t","t",-0.5,1,12,0.871,TRUE
"t","t",-0.5,1,13,0.932888888888889,TRUE
"t","t",-0.5,1,14,0.905,TRUE
"t","t",-0.5,1,15,0.880333333333333,TRUE
"t","t",-0.5,1,16,0.914666666666667,TRUE
"t","t",-0.5,1,17,0.940111111111111,TRUE
"t","t",-0.5,1,18,0.928555555555556,TRUE
"t","t",-0.5,1,19,0.882777777777778,TRUE
"t","t",-0.5,1,20,0.893666666666667,TRUE
"t","t",-0.5,1,21,0.922555555555556,TRUE
"t","t",-0.5,1,22,0.921888888888889,TRUE
"t","t",-0.5,1,23,0.917444444444444,TRUE
"t","t",-0.5,1,24,0.928222222222222,TRUE
"t","t",-0.5,1,25,0.907777777777778,TRUE
"t","t",-0.5,1,26,0.898888888888889,TRUE
"t","t",-0.5,1,27,0.907777777777778,TRUE
"t","t",-0.5,1,28,0.864444444444444,TRUE
"t","t",-0.5,1,29,0.863333333333333,TRUE
"t","t",-0.5,1,30,0.895444444444444,TRUE
"t","t",-0.5,1,31,0.937,TRUE
"t","t",-0.5,1,32,0.868111111111111,TRUE
"t","t",-0.5,1,33,0.893555555555556,TRUE
"t","t",-0.5,1,34,0.864666666666667,TRUE
"t","t",-0.5,1,35,0.913,TRUE
"t","t",-0.5,1,36,0.915555555555556,TRUE
"t","t",-0.5,1,37,0.898222222222222,TRUE
"t","t",-0.5,1,38,0.881777777777778,TRUE
"t","t",-0.5,1,39,0.868444444444444,TRUE
"t","t",-0.5,1,40,0.904222222222222,TRUE
"t","t",-0.5,1,41,0.921888888888889,TRUE
"t","t",-0.5,1,42,0.893777777777778,TRUE
"t","t",-0.5,1,43,0.917666666666667,TRUE
"t","t",-0.5,1,44,0.921888888888889,TRUE
"t","t",-0.5,1,45,0.933666666666667,TRUE
"t","t",-0.5,1,46,0.922222222222222,TRUE
"t","t",-0.5,1,47,0.900111111111111,TRUE
"t","t",-0.5,1,48,0.911111111111111,TRUE
"t","t",-0.5,1,49,0.908333333333333,TRUE
"t","t",-0.5,1,50,0.861111111111111,TRUE
"t","t",-0.25,1,1,0.906,TRUE
"t","t",-0.25,1,2,0.877,TRUE
"t","t",-0.25,1,3,0.881222222222222,TRUE
"t","t",-0.25,1,4,0.913444444444444,TRUE
"t","t",-0.25,1,5,0.931111111111111,TRUE
"t","t",-0.25,1,6,0.885222222222222,TRUE
"t","t",-0.25,1,7,0.880333333333333,TRUE
"t","t",-0.25,1,8,0.912777777777778,TRUE
"t","t",-0.25,1,9,0.919666666666667,TRUE
"t","t",-0.25,1,10,0.891222222222222,TRUE
"t","t",-0.25,1,11,0.856555555555556,TRUE
"t","t",-0.25,1,12,0.927666666666667,TRUE
"t","t",-0.25,1,13,0.892333333333333,TRUE
"t","t",-0.25,1,14,0.893777777777778,TRUE
"t","t",-0.25,1,15,0.887222222222222,TRUE
"t","t",-0.25,1,16,0.886222222222222,TRUE
