"","Coverage","Width","Method","Rho"
"118",0.931972789115646,2.98426131312129,"CW_rho_0.25","rho = 1"
"119",0.891156462585034,8.91541657914031,"CW_rho_0.25","rho = 1"
"120",0.870748299319728,5.07462575462177,"CW_rho_0.25","rho = 1"
"121",0.877551020408163,8.93268734851365,"CW_rho_0.25","rho = 1"
"122",0.938775510204082,2.64974392497827,"CW_rho_0.25","rho = 1"
"123",0.782312925170068,4.61709840971312,"CW_rho_0.25","rho = 1"
"124",0.91156462585034,5.52576243353735,"CW_rho_0.25","rho = 1"
"125",0.755102040816326,7.2995292524903,"CW_rho_0.25","rho = 1"
"126",0.870748299319728,4.89135397664155,"CW_rho_0.25","rho = 1"
"127",0.918367346938776,4.58327982753082,"CW_rho_0.25","rho = 1"
"128",0.870748299319728,11.0687268470092,"CW_rho_0.25","rho = 1"
"129",0.918367346938776,2.53919601267554,"CW_rho_0.25","rho = 1"
"130",0.863945578231292,3.93792327653324,"CW_rho_0.25","rho = 1"
"131",0.945578231292517,3.42991141846482,"CW_rho_0.25","rho = 1"
"132",0.918367346938776,3.81248640859795,"CW_rho_0.25","rho = 1"
"133",0.789115646258503,4.81094261556998,"CW_rho_0.25","rho = 1"
"134",0.857142857142857,5.84689200979781,"CW_rho_0.25","rho = 1"
"135",0.782312925170068,9.74940043435352,"CW_rho_0.25","rho = 1"
"136",0.843537414965986,3.47159998196872,"CW_rho_0.25","rho = 1"
"137",0.877551020408163,3.61634764621285,"CW_rho_0.25","rho = 1"
"138",0.857142857142857,5.08730790888948,"CW_rho_0.25","rho = 1"
"139",0.829931972789116,8.94982754938111,"CW_rho_0.25","rho = 1"
"140",0.850340136054422,12.3121749237825,"CW_rho_0.25","rho = 1"
"141",0.945578231292517,3.06522863373336,"CW_rho_0.25","rho = 1"
"142",0.959183673469388,2.70081542091239,"CW_rho_0.25","rho = 1"
"143",0.782312925170068,5.97379649698086,"CW_rho_0.25","rho = 1"
"144",0.965986394557823,2.99253437762447,"CW_rho_0.25","rho = 1"
"145",0.884353741496599,8.03178505952147,"CW_rho_0.25","rho = 1"
"146",0.870748299319728,5.30898540344816,"CW_rho_0.25","rho = 1"
"147",0.870748299319728,5.79165099715503,"CW_rho_0.25","rho = 1"
"148",0.870748299319728,5.14358303467484,"CW_rho_0.25","rho = 1"
"149",0.80952380952381,4.47775346798757,"CW_rho_0.25","rho = 1"
"150",0.91156462585034,3.91646593529072,"CW_rho_0.25","rho = 1"
"151",0.925170068027211,7.22254302354774,"Lei_inexact","rho = 1"
"152",0.687074829931973,12.8760414449371,"Lei_inexact","rho = 1"
"153",0.782312925170068,7.083892858613,"Lei_inexact","rho = 1"
"154",1,6.37314601002944,"Lei_inexact","rho = 1"
"155",0.986394557823129,4.34568717406861,"Lei_inexact","rho = 1"
"156",0.965986394557823,6.58813740603298,"Lei_inexact","rho = 1"
"157",0.959183673469388,7.40443389734137,"Lei_inexact","rho = 1"
"158",1,4.55452819348908,"Lei_inexact","rho = 1"
"159",0.653061224489796,33.3176943810802,"Lei_inexact","rho = 1"
"160",0.802721088435374,16.0941085386136,"Lei_inexact","rho = 1"
"161",0.979591836734694,8.60099503731847,"Lei_inexact","rho = 1"
"162",0.884353741496599,15.166857549304,"Lei_inexact","rho = 1"
"163",0.986394557823129,5.29149074015133,"Lei_inexact","rho = 1"
"164",0.979591836734694,7.28982390057379,"Lei_inexact","rho = 1"
"165",0.959183673469388,4.91085229929662,"Lei_inexact","rho = 1"
"166",0.768707482993197,13.2475329856605,"Lei_inexact","rho = 1"
"167",0.897959183673469,6.43103141793173,"Lei_inexact","rho = 1"
"168",0.965986394557823,4.8621920152649,"Lei_inexact","rho = 1"
"169",0.938775510204082,11.0270301206236,"Lei_inexact","rho = 1"
"170",0.931972789115646,6.63621842802243,"Lei_inexact","rho = 1"
"171",0.863945578231292,11.0229105602022,"Lei_inexact","rho = 1"
"172",0.993197278911565,4.61043151558714,"Lei_inexact","rho = 1"
"173",0.891156462585034,6.5604686934938,"Lei_inexact","rho = 1"
"174",0.918367346938776,8.35316840965563,"Lei_inexact","rho = 1"
"175",0.884353741496599,12.5817113468561,"Lei_inexact","rho = 1"
"176",0.972789115646258,9.34775462509342,"Lei_inexact","rho = 1"
"177",0.945578231292517,5.5584005658308,"Lei_inexact","rho = 1"
"178",0.748299319727891,10.5063009828875,"Lei_inexact","rho = 1"
"179",1,4.1125895305418,"Lei_inexact","rho = 1"
"180",0.938775510204082,5.98645758887661,"Lei_inexact","rho = 1"
"181",0.952380952380952,6.41007421436815,"Lei_inexact","rho = 1"
"182",0.959183673469388,5.5414892759186,"Lei_inexact","rho = 1"
"183",0.870748299319728,7.23835065528172,"Lei_inexact","rho = 1"
"184",0.884353741496599,7.25607258702067,"Lei_inexact","rho = 1"
"185",0.659863945578231,8.66540653773755,"Lei_inexact","rho = 1"
"186",0.952380952380952,5.64666740797951,"Lei_inexact","rho = 1"
"187",0.986394557823129,5.48422755536627,"Lei_inexact","rho = 1"
"188",0.938775510204082,6.02407276783238,"Lei_inexact","rho = 1"
"189",0.863945578231292,11.8135363377452,"Lei_inexact","rho = 1"
"190",0.72108843537415,12.0831389572779,"Lei_inexact","rho = 1"
"191",0.993197278911565,7.16140364529537,"Lei_inexact","rho = 1"
"192",0.993197278911565,4.567389077577,"Lei_inexact","rho = 1"
"193",0.931972789115646,8.65835033661682,"Lei_inexact","rho = 1"
"194",1,5.50905229999778,"Lei_inexact","rho = 1"
"195",0.843537414965986,7.03125940291093,"Lei_inexact","rho = 1"
"196",0.884353741496599,8.65430944303041,"Lei_inexact","rho = 1"
"197",0.904761904761905,10.7294666359806,"Lei_inexact","rho = 1"
"198",0.952380952380952,7.43767897044411,"Lei_inexact","rho = 1"
"199",0.870748299319728,8.06026043498446,"Lei_inexact","rho = 1"
"200",0.897959183673469,4.88272597794095,"Lei_inexact","rho = 1"
"201",1,41.7756315710121,"Lei_exact","rho = 1"
"202",1,88.0742079415319,"Lei_exact","rho = 1"
"203",0.986394557823129,24.9691180826708,"Lei_exact","rho = 1"
"204",1,13.1308624019895,"Lei_exact","rho = 1"
"205",1,12.6366742220638,"Lei_exact","rho = 1"
"206",1,13.1542623726314,"Lei_exact","rho = 1"
"207",1,23.099206399157,"Lei_exact","rho = 1"
"208",1,10.4363892538832,"Lei_exact","rho = 1"
"209",0.986394557823129,142.380473955531,"Lei_exact","rho = 1"
"210",0.972789115646258,81.419486628514,"Lei_exact","rho = 1"
"211",0.993197278911565,19.4788313260308,"Lei_exact","rho = 1"
"212",1,114.916740767821,"Lei_exact","rho = 1"
"213",1,12.4919536988437,"Lei_exact","rho = 1"
"214",0.993197278911565,17.2890663249055,"Lei_exact","rho = 1"
"215",1,18.9070709091056,"Lei_exact","rho = 1"
"216",0.986394557823129,62.7871817096732,"Lei_exact","rho = 1"
"217",0.986394557823129,13.3836471397909,"Lei_exact","rho = 1"
"218",1,14.0583493394154,"Lei_exact","rho = 1"
"219",1,41.1110659554082,"Lei_exact","rho = 1"
"220",1,61.7950853582394,"Lei_exact","rho = 1"
"221",1,35.0630964739864,"Lei_exact","rho = 1"
"222",1,9.76680884601948,"Lei_exact","rho = 1"
"223",1,30.2037352030225,"Lei_exact","rho = 1"
"224",1,23.9390260711842,"Lei_exact","rho = 1"
"225",0.979591836734694,47.8309171638857,"Lei_exact","rho = 1"
"226",0.993197278911565,15.3691755802407,"Lei_exact","rho = 1"
"227",0.993197278911565,34.639543753609,"Lei_exact","rho = 1"
"228",1,48.7947405104373,"Lei_exact","rho = 1"
"229",1,8.58753769048169,"Lei_exact","rho = 1"
"230",1,36.83979990055,"Lei_exact","rho = 1"
"231",1,12.5769821003807,"Lei_exact","rho = 1"
"232",1,13.0735837457502,"Lei_exact","rho = 1"
"233",1,30.8200582433023,"Lei_exact","rho = 1"
"234",0.979591836734694,25.4139399046878,"Lei_exact","rho = 1"
"235",1,58.0122310009203,"Lei_exact","rho = 1"
"236",0.993197278911565,15.6590502822602,"Lei_exact","rho = 1"
"237",1,16.7548049096857,"Lei_exact","rho = 1"
"238",0.979591836734694,17.5646863105233,"Lei_exact","rho = 1"
"239",0.993197278911565,56.7405214564104,"Lei_exact","rho = 1"
"240",0.986394557823129,40.9981325761116,"Lei_exact","rho = 1"
"241",1,11.6400482705499,"Lei_exact","rho = 1"
"242",1,10.3054014612826,"Lei_exact","rho = 1"
"243",1,38.7806489848799,"Lei_exact","rho = 1"
"244",1,8.13038273863811,"Lei_exact","rho = 1"
"245",1,28.473406620845,"Lei_exact","rho = 1"
"246",1,26.7315726024523,"Lei_exact","rho = 1"
"247",1,40.1404429308585,"Lei_exact","rho = 1"
"248",0.986394557823129,20.3576438029376,"Lei_exact","rho = 1"
"249",1,31.2247646046152,"Lei_exact","rho = 1"
"250",0.993197278911565,13.7913911036491,"Lei_exact","rho = 1"
"251",0.965986394557823,20.6733374115397,"CMC","rho = 1"
"252",0.938775510204082,35.1326636733913,"CMC","rho = 1"
"253",0.952380952380952,22.3576800302843,"CMC","rho = 1"
"254",1,13.0130131091057,"CMC","rho = 1"
"255",0.993197278911565,14.6797900516969,"CMC","rho = 1"
"256",0.979591836734694,16.431364147412,"CMC","rho = 1"
"257",0.979591836734694,17.5142209537995,"CMC","rho = 1"
"258",1,10.0057811726574,"CMC","rho = 1"
"259",0.959183673469388,72.5253015588558,"CMC","rho = 1"
"260",0.918367346938776,37.4551327164329,"CMC","rho = 1"
"261",0.993197278911565,15.3388962193393,"CMC","rho = 1"
"262",0.952380952380952,27.1753904717029,"CMC","rho = 1"
"263",1,13.0836914459007,"CMC","rho = 1"
"264",1,15.6180402045414,"CMC","rho = 1"
"265",0.979591836734694,13.51659179915,"CMC","rho = 1"
"266",0.925170068027211,32.9175199570521,"CMC","rho = 1"
"267",1,17.6080043412121,"CMC","rho = 1"
"268",0.965986394557823,14.2244619443599,"CMC","rho = 1"
"269",0.938775510204082,20.8339476695181,"CMC","rho = 1"
"270",0.993197278911565,17.168980104841,"CMC","rho = 1"
"271",1,22.6708906436669,"CMC","rho = 1"
"272",1,12.3850942709812,"CMC","rho = 1"
"273",0.979591836734694,16.8433675433163,"CMC","rho = 1"
"274",0.993197278911565,22.2404347495502,"CMC","rho = 1"
"275",0.952380952380952,28.5442503171941,"CMC","rho = 1"
"276",0.986394557823129,17.1162593046321,"CMC","rho = 1"
"277",0.938775510204082,14.6616467765408,"CMC","rho = 1"
"278",0.972789115646258,27.5013320344004,"CMC","rho = 1"
"279",1,10.9840653524151,"CMC","rho = 1"
"280",0.993197278911565,18.3035386500125,"CMC","rho = 1"
"281",0.993197278911565,14.0374784625573,"CMC","rho = 1"
"282",1,13.5440384896734,"CMC","rho = 1"
"283",0.952380952380952,20.849560793439,"CMC","rho = 1"
"284",0.938775510204082,18.0362806787637,"CMC","rho = 1"
"285",0.965986394557823,30.6095438611588,"CMC","rho = 1"
"286",1,16.2431917260641,"CMC","rho = 1"
"287",0.986394557823129,13.8833436165986,"CMC","rho = 1"
"288",0.979591836734694,15.2553780555921,"CMC","rho = 1"
"289",0.965986394557823,24.841926213154,"CMC","rho = 1"
"290",0.972789115646258,34.858967488619,"CMC","rho = 1"
"291",1,11.7484189414421,"CMC","rho = 1"
"292",1,10.1336730578384,"CMC","rho = 1"
"293",0.959183673469388,16.116228094534,"CMC","rho = 1"
"294",1,10.495470400802,"CMC","rho = 1"
"295",0.972789115646258,22.8480537622923,"CMC","rho = 1"
"296",1,18.7938162610012,"CMC","rho = 1"
"297",1,22.2853464690172,"CMC","rho = 1"
"298",0.993197278911565,14.3144790459294,"CMC","rho = 1"
"299",0.979591836734694,19.8387846515729,"CMC","rho = 1"
"300",1,13.2845156779453,"CMC","rho = 1"
"301",0.925170068027211,8.43858407033018,"DR","rho = 1"
"302",0.863945578231292,19.5165930985686,"DR","rho = 1"
"303",0.931972789115646,9.00793596821282,"DR","rho = 1"
"304",1,5.07938499683895,"DR","rho = 1"
"305",1,5.40510896680198,"DR","rho = 1"
"306",0.986394557823129,5.98666593297618,"DR","rho = 1"
"307",0.965986394557823,7.50113977550542,"DR","rho = 1"
"308",0.993197278911565,4.68990214938699,"DR","rho = 1"
"309",0.870748299319728,39.9468845455171,"DR","rho = 1"
"310",0.891156462585034,22.8583268046482,"DR","rho = 1"
"311",0.979591836734694,6.47053482921634,"DR","rho = 1"
"312",0.877551020408163,14.6111170466325,"DR","rho = 1"
"313",0.986394557823129,5.29809548188813,"DR","rho = 1"
"314",0.986394557823129,7.00777882378111,"DR","rho = 1"
"315",0.972789115646258,6.09224761165592,"DR","rho = 1"
"316",0.829931972789116,16.1419651165983,"DR","rho = 1"
"317",0.945578231292517,6.65687077866297,"DR","rho = 1"
"318",0.965986394557823,5.75039932377094,"DR","rho = 1"
"319",0.863945578231292,10.4220015742569,"DR","rho = 1"
"320",0.938775510204082,8.61487640849128,"DR","rho = 1"
"321",0.91156462585034,9.91287773221375,"DR","rho = 1"
"322",0.986394557823129,4.54651886967376,"DR","rho = 1"
"323",0.925170068027211,7.90493552501089,"DR","rho = 1"
"324",0.938775510204082,7.3722830824938,"DR","rho = 1"
"325",0.877551020408163,13.3677580748183,"DR","rho = 1"
"326",0.965986394557823,6.5187712513164,"DR","rho = 1"
"327",0.938775510204082,7.81511845663616,"DR","rho = 1"
"328",0.918367346938776,12.834602942675,"DR","rho = 1"
"329",1,4.54806754063449,"DR","rho = 1"
"330",0.972789115646258,7.76549977597536,"DR","rho = 1"
"331",0.972789115646258,5.9615466295146,"DR","rho = 1"
"332",0.972789115646258,5.35545431187379,"DR","rho = 1"
"333",0.91156462585034,9.5137662334153,"DR","rho = 1"
"334",0.877551020408163,7.86762740409273,"DR","rho = 1"
"335",0.836734693877551,15.1988854123415,"DR","rho = 1"
"336",0.952380952380952,6.30913957680873,"DR","rho = 1"
"337",0.986394557823129,6.06555551020715,"DR","rho = 1"
"338",0.945578231292517,6.56105613649829,"DR","rho = 1"
"339",0.904761904761905,12.1190868901318,"DR","rho = 1"
"340",0.884353741496599,15.6702099947643,"DR","rho = 1"
"341",0.986394557823129,5.38802753010887,"DR","rho = 1"
"342",0.993197278911565,5.2136125664629,"DR","rho = 1"
"343",0.959183673469388,8.51328256520738,"DR","rho = 1"
"344",0.986394557823129,4.72557341234359,"DR","rho = 1"
"345",0.952380952380952,8.90891844945446,"DR","rho = 1"
"346",0.91156462585034,7.30539016367214,"DR","rho = 1"
"347",0.931972789115646,10.1238352340417,"DR","rho = 1"
"348",0.931972789115646,5.923869643992,"DR","rho = 1"
"349",0.945578231292517,7.59885182771438,"DR","rho = 1"
"350",0.938775510204082,5.50862629171802,"DR","rho = 1"
"351",0.829931972789116,3.85808779247891,"CW_rho","rho = 0.5"
"352",0.80952380952381,13.4926445230506,"CW_rho","rho = 0.5"
"353",0.829931972789116,4.71092722540022,"CW_rho","rho = 0.5"
"354",0.761904761904762,5.9749265612271,"CW_rho","rho = 0.5"
"355",0.761904761904762,5.4551701089438,"CW_rho","rho = 0.5"
"356",0.857142857142857,4.1866339477759,"CW_rho","rho = 0.5"
"357",0.870748299319728,3.5429311067319,"CW_rho","rho = 0.5"
"358",0.925170068027211,6.1626823381334,"CW_rho","rho = 0.5"
"359",0.904761904761905,4.81049685833278,"CW_rho","rho = 0.5"
"360",0.795918367346939,10.8292906782014,"CW_rho","rho = 0.5"
"361",0.782312925170068,4.85929532973631,"CW_rho","rho = 0.5"
"362",0.836734693877551,7.1047018337679,"CW_rho","rho = 0.5"
"363",0.82312925170068,3.05294263663069,"CW_rho","rho = 0.5"
"364",0.904761904761905,4.83839562072939,"CW_rho","rho = 0.5"
"365",0.938775510204082,4.948453174917,"CW_rho","rho = 0.5"
"366",0.891156462585034,22.4936658050341,"CW_rho","rho = 0.5"
"367",0.850340136054422,3.76950870743709,"CW_rho","rho = 0.5"
"368",0.829931972789116,5.81386362643452,"CW_rho","rho = 0.5"
"369",0.897959183673469,8.64147973583087,"CW_rho","rho = 0.5"
"370",0.795918367346939,25.5108651603164,"CW_rho","rho = 0.5"
"371",0.931972789115646,13.4948466550741,"CW_rho","rho = 0.5"
"372",0.877551020408163,7.27515425171705,"CW_rho","rho = 0.5"
"373",0.863945578231292,10.5863941647905,"CW_rho","rho = 0.5"
"374",0.945578231292517,67.8596677427895,"CW_rho","rho = 0.5"
"375",0.80952380952381,6.82503059033522,"CW_rho","rho = 0.5"
"376",0.80952380952381,7.00924968438173,"CW_rho","rho = 0.5"
"377",0.877551020408163,6.89002036328366,"CW_rho","rho = 0.5"
"378",0.891156462585034,4.58872209264359,"CW_rho","rho = 0.5"
"379",0.870748299319728,11.3245107494501,"CW_rho","rho = 0.5"
"380",0.761904761904762,5.74502572048758,"CW_rho","rho = 0.5"
"381",0.877551020408163,4.59165137608327,"CW_rho","rho = 0.5"
"382",0.877551020408163,16.0159740313614,"CW_rho","rho = 0.5"
"383",0.952380952380952,4.92698245906033,"CW_rho","rho = 0.5"
"384",0.904761904761905,4.5931228415378,"CW_rho","rho = 0.5"
"385",0.863945578231292,3.39309422322348,"CW_rho","rho = 0.5"
"386",0.816326530612245,7.15469331514006,"CW_rho","rho = 0.5"
"387",0.91156462585034,5.53751100842391,"CW_rho","rho = 0.5"
"388",0.931972789115646,4.98360406046271,"CW_rho","rho = 0.5"
"389",0.918367346938776,5.07270343939284,"CW_rho","rho = 0.5"
"390",0.884353741496599,5.05588461147264,"CW_rho","rho = 0.5"
"391",0.891156462585034,4.23557285237665,"CW_rho","rho = 0.5"
"392",0.768707482993197,6.05795264502096,"CW_rho","rho = 0.5"
"393",0.755102040816326,7.41934444519669,"CW_rho","rho = 0.5"
"394",0.945578231292517,5.46707524180021,"CW_rho","rho = 0.5"
"395",0.891156462585034,5.32541192277721,"CW_rho","rho = 0.5"
"396",0.80952380952381,5.66355163361655,"CW_rho","rho = 0.5"
"397",0.870748299319728,5.37512668876633,"CW_rho","rho = 0.5"
"398",0.870748299319728,5.34936201827096,"CW_rho","rho = 0.5"
"399",0.857142857142857,3.19636299610913,"CW_rho","rho = 0.5"
"400",0.82312925170068,17.0533220131828,"CW_rho","rho = 0.5"
"401",0.918367346938776,4.55551313586058,"CW_rho_with_CI","rho = 0.5"
"402",0.91156462585034,14.7154469916931,"CW_rho_with_CI","rho = 0.5"
"403",0.925170068027211,5.57030811719737,"CW_rho_with_CI","rho = 0.5"
"404",0.884353741496599,7.02205650234585,"CW_rho_with_CI","rho = 0.5"
"405",0.931972789115646,6.61700699142039,"CW_rho_with_CI","rho = 0.5"
"406",0.938775510204082,4.4803545660456,"CW_rho_with_CI","rho = 0.5"
"407",0.945578231292517,4.25808454167037,"CW_rho_with_CI","rho = 0.5"
"408",0.965986394557823,7.00785872761787,"CW_rho_with_CI","rho = 0.5"
"409",0.959183673469388,5.47649979333178,"CW_rho_with_CI","rho = 0.5"
"410",0.945578231292517,14.1987015042177,"CW_rho_with_CI","rho = 0.5"
"411",0.979591836734694,7.88784017631617,"CW_rho_with_CI","rho = 0.5"
"412",0.931972789115646,8.0156663888335,"CW_rho_with_CI","rho = 0.5"
"413",0.931972789115646,4.13701911838007,"CW_rho_with_CI","rho = 0.5"
"414",0.965986394557823,5.7839406440667,"CW_rho_with_CI","rho = 0.5"
"415",0.952380952380952,5.59432299551483,"CW_rho_with_CI","rho = 0.5"
"416",0.931972789115646,25.8047518912355,"CW_rho_with_CI","rho = 0.5"
"417",0.897959183673469,4.59829946556072,"CW_rho_with_CI","rho = 0.5"
"418",0.938775510204082,6.41941847972454,"CW_rho_with_CI","rho = 0.5"
"419",0.959183673469388,9.71538266074567,"CW_rho_with_CI","rho = 0.5"
"420",0.938775510204082,32.8151246273336,"CW_rho_with_CI","rho = 0.5"
"421",0.986394557823129,15.2617390688679,"CW_rho_with_CI","rho = 0.5"
"422",0.945578231292517,8.08360175726615,"CW_rho_with_CI","rho = 0.5"
"423",0.972789115646258,11.9983453829572,"CW_rho_with_CI","rho = 0.5"
"424",0.986394557823129,75.4220888337433,"CW_rho_with_CI","rho = 0.5"
"425",0.904761904761905,7.72036802168532,"CW_rho_with_CI","rho = 0.5"
"426",0.904761904761905,8.32455860993664,"CW_rho_with_CI","rho = 0.5"
"427",0.945578231292517,7.92594418198458,"CW_rho_with_CI","rho = 0.5"
"428",0.918367346938776,5.26249413439703,"CW_rho_with_CI","rho = 0.5"
"429",0.952380952380952,12.5561118050382,"CW_rho_with_CI","rho = 0.5"
"430",0.891156462585034,6.20899424541989,"CW_rho_with_CI","rho = 0.5"
"431",0.959183673469388,5.59151396240347,"CW_rho_with_CI","rho = 0.5"
"432",0.938775510204082,17.8585204383607,"CW_rho_with_CI","rho = 0.5"
"433",0.972789115646258,5.83313887541203,"CW_rho_with_CI","rho = 0.5"
"434",0.986394557823129,5.41953792857452,"CW_rho_with_CI","rho = 0.5"
"435",0.959183673469388,4.28516602167443,"CW_rho_with_CI","rho = 0.5"
"436",0.938775510204082,8.11523556451134,"CW_rho_with_CI","rho = 0.5"
"437",0.952380952380952,6.3285413990833,"CW_rho_with_CI","rho = 0.5"
"438",0.972789115646258,5.98701002661408,"CW_rho_with_CI","rho = 0.5"
"439",0.965986394557823,5.63330067727203,"CW_rho_with_CI","rho = 0.5"
"440",0.959183673469388,6.10565310051129,"CW_rho_with_CI","rho = 0.5"
"441",0.952380952380952,4.72597713552299,"CW_rho_with_CI","rho = 0.5"
"442",0.945578231292517,6.99979122051425,"CW_rho_with_CI","rho = 0.5"
"443",0.925170068027211,9.8041541187906,"CW_rho_with_CI","rho = 0.5"
"444",0.972789115646258,6.32624413703194,"CW_rho_with_CI","rho = 0.5"
"445",0.965986394557823,6.29494741363852,"CW_rho_with_CI","rho = 0.5"
"446",0.965986394557823,7.26350436601789,"CW_rho_with_CI","rho = 0.5"
"447",0.945578231292517,6.12593400882043,"CW_rho_with_CI","rho = 0.5"
"448",0.959183673469388,6.37644005293402,"CW_rho_with_CI","rho = 0.5"
"449",0.918367346938776,3.74791462436817,"CW_rho_with_CI","rho = 0.5"
"450",0.945578231292517,20.2600131710367,"CW_rho_with_CI","rho = 0.5"
"451",0.877551020408163,4.35762553024177,"CW_rho_0.25","rho = 0.5"
"452",0.870748299319728,13.9202400546591,"CW_rho_0.25","rho = 0.5"
"453",0.870748299319728,5.45501002064899,"CW_rho_0.25","rho = 0.5"
"454",0.80952380952381,6.78976896193488,"CW_rho_0.25","rho = 0.5"
"455",0.782312925170068,5.56795894402524,"CW_rho_0.25","rho = 0.5"
"456",0.897959183673469,4.5628530825932,"CW_rho_0.25","rho = 0.5"
"457",0.931972789115646,4.22839115088789,"CW_rho_0.25","rho = 0.5"
"458",0.945578231292517,6.93809506912189,"CW_rho_0.25","rho = 0.5"
"459",0.938775510204082,5.54316521452031,"CW_rho_0.25","rho = 0.5"
"460",0.877551020408163,14.0390033300484,"CW_rho_0.25","rho = 0.5"
"461",0.877551020408163,5.61631962094248,"CW_rho_0.25","rho = 0.5"
"462",0.918367346938776,8.43946759811519,"CW_rho_0.25","rho = 0.5"
"463",0.863945578231292,3.71368417577399,"CW_rho_0.25","rho = 0.5"
"464",0.945578231292517,5.64018597437991,"CW_rho_0.25","rho = 0.5"
"465",0.938775510204082,5.92704544197425,"CW_rho_0.25","rho = 0.5"
"466",0.91156462585034,26.0948920499889,"CW_rho_0.25","rho = 0.5"
"467",0.891156462585034,4.45364568082276,"CW_rho_0.25","rho = 0.5"
"468",0.897959183673469,6.98100790329544,"CW_rho_0.25","rho = 0.5"
"469",0.918367346938776,9.70050579308907,"CW_rho_0.25","rho = 0.5"
"470",0.795918367346939,25.2611564611483,"CW_rho_0.25","rho = 0.5"
"471",0.959183673469388,15.2884811662065,"CW_rho_0.25","rho = 0.5"
"472",0.904761904761905,8.18322358441944,"CW_rho_0.25","rho = 0.5"
"473",0.904761904761905,11.4575323613274,"CW_rho_0.25","rho = 0.5"
"474",0.938775510204082,64.0951132308382,"CW_rho_0.25","rho = 0.5"
"475",0.857142857142857,7.42694186596316,"CW_rho_0.25","rho = 0.5"
"476",0.836734693877551,7.65065194860128,"CW_rho_0.25","rho = 0.5"
"477",0.897959183673469,8.09779658966774,"CW_rho_0.25","rho = 0.5"
"478",0.891156462585034,5.42158023305125,"CW_rho_0.25","rho = 0.5"
"479",0.884353741496599,12.0648522556152,"CW_rho_0.25","rho = 0.5"
"480",0.80952380952381,6.09178103412476,"CW_rho_0.25","rho = 0.5"
"481",0.918367346938776,5.57184860291744,"CW_rho_0.25","rho = 0.5"
"482",0.904761904761905,18.3921705981988,"CW_rho_0.25","rho = 0.5"
"483",0.986394557823129,5.88687860728007,"CW_rho_0.25","rho = 0.5"
"484",0.938775510204082,5.30997571726674,"CW_rho_0.25","rho = 0.5"
"485",0.904761904761905,4.02057411992097,"CW_rho_0.25","rho = 0.5"
"486",0.897959183673469,7.93511984628728,"CW_rho_0.25","rho = 0.5"
"487",0.938775510204082,6.6439637011808,"CW_rho_0.25","rho = 0.5"
"488",0.959183673469388,6.35591884475519,"CW_rho_0.25","rho = 0.5"
"489",0.931972789115646,5.43121663586059,"CW_rho_0.25","rho = 0.5"
"490",0.884353741496599,5.20397768792324,"CW_rho_0.25","rho = 0.5"
"491",0.918367346938776,4.89316871151459,"CW_rho_0.25","rho = 0.5"
"492",0.82312925170068,6.91862538429862,"CW_rho_0.25","rho = 0.5"
"493",0.82312925170068,9.23597510751293,"CW_rho_0.25","rho = 0.5"
"494",0.959183673469388,6.42111831816346,"CW_rho_0.25","rho = 0.5"
"495",0.918367346938776,5.99808740565336,"CW_rho_0.25","rho = 0.5"
"496",0.870748299319728,6.77401459734978,"CW_rho_0.25","rho = 0.5"
"497",0.91156462585034,6.10358592884737,"CW_rho_0.25","rho = 0.5"
"498",0.938775510204082,6.53835254164706,"CW_rho_0.25","rho = 0.5"
"499",0.891156462585034,3.79575512501479,"CW_rho_0.25","rho = 0.5"
"500",0.857142857142857,18.4521925567179,"CW_rho_0.25","rho = 0.5"
"501",0.945578231292517,6.12395240070249,"Lei_inexact","rho = 0.5"
"502",0.802721088435374,14.4855762081289,"Lei_inexact","rho = 0.5"
"503",0.91156462585034,6.9609083946229,"Lei_inexact","rho = 0.5"
"504",0.870748299319728,8.38371323070119,"Lei_inexact","rho = 0.5"
"505",0.82312925170068,6.85318419624815,"Lei_inexact","rho = 0.5"
"506",1,7.17535313141246,"Lei_inexact","rho = 0.5"
"507",0.993197278911565,5.92017017755704,"Lei_inexact","rho = 0.5"
"508",0.925170068027211,7.18997434906506,"Lei_inexact","rho = 0.5"
"509",0.904761904761905,5.34438398196262,"Lei_inexact","rho = 0.5"
"510",0.863945578231292,13.6106030386782,"Lei_inexact","rho = 0.5"
"511",0.91156462585034,6.18488460280378,"Lei_inexact","rho = 0.5"
"512",0.816326530612245,6.34061276735938,"Lei_inexact","rho = 0.5"
"513",0.952380952380952,5.54139983272423,"Lei_inexact","rho = 0.5"
"514",0.931972789115646,5.46385852436893,"Lei_inexact","rho = 0.5"
"515",0.945578231292517,6.02577585742965,"Lei_inexact","rho = 0.5"
"516",0.775510204081633,13.157199205158,"Lei_inexact","rho = 0.5"
"517",0.884353741496599,5.17809941647102,"Lei_inexact","rho = 0.5"
"518",0.965986394557823,9.14617406177922,"Lei_inexact","rho = 0.5"
"519",0.836734693877551,7.78437642272981,"Lei_inexact","rho = 0.5"
"520",0.653061224489796,26.8225707117199,"Lei_inexact","rho = 0.5"
"521",0.714285714285714,10.833618552078,"Lei_inexact","rho = 0.5"
"522",0.877551020408163,7.21925468785721,"Lei_inexact","rho = 0.5"
"523",0.802721088435374,9.60532938067009,"Lei_inexact","rho = 0.5"
"524",0.673469387755102,41.2426320209407,"Lei_inexact","rho = 0.5"
"525",0.72108843537415,6.69278624756538,"Lei_inexact","rho = 0.5"
